"prope","pvalue","qvalue"
"DRG1",0.911501157568645,1
"SPG21",0.406157569119042,1
"YTHDC1",0.34462252077566,1
"VAV3",0.000148363369923758,1
"PDCD10",0.191629963655,1
"SH3BGRL3",0.037854495808648,1
"MTCH2",0.000155680631149902,1
"CKAP4",0.754104754931793,1
"IGFBP3",0.881477372822695,1
"PRR13",0.216919258901523,1
"SLC35E1",0.271940908105338,1
"LRRC59",0.0387339415335899,1
"RABAC1",0.748745713312926,1
"PSMD6",0.0619478524790008,1
"CTGF",0.031173609960009,1
"NDUFA6",0.038936800068276,1
"MX1",0.438325400723089,1
"AFTPH",0.578163545300898,1
"VDAC1",0.27379177881117,1
"TIMM17A",0.0346628194246584,1
"PPP2CB",0.00781767384165623,1
"DDX1",0.629541967462989,1
"PUF60",0.136834373115113,1
"ARPC1A",0.505374288555205,1
"ATP6V1E1",0.433056110323143,1
"FLNB",0.000917948992341503,1
"MTSS1",0.777046370276215,1
"GOT2",0.594413060267751,1
"HAUS2",0.391226066178567,1
"ENY2",0.000248650385926253,1
"SH3YL1",0.784811741889827,1
"ACTR10",0.757722932622059,1
"POLR2B",0.3341678720619,1
"RAD23A",0.0576202848553976,1
"SEC62",0.179037215979472,1
"PDHB",0.00453339582890143,1
"SFPQ",0.460598163582117,1
"SEC61A1",0.164599075365585,1
"PON2",0.090891364738838,1
"NFE2L1",0.0168549770158659,1
"DCTN2",0.950024114246161,1
"S100A4",0.600501411903922,1
"LSM3",0.0115047172996585,1
"ATP6V0D1",0.779921969870974,1
"NDUFV1",0.570417982639021,1
"CTTN",0.0850062903744009,1
"LYZ",0.530046788779008,1
"HSPA9",0.8754688389382,1
"HMGB2",0.0110247014135526,1
"JAK1",0.00765689520646335,1
"PAM",0.208689643015117,1
"PLXNB2",0.021089054101736,1
"TSPAN3",0.348262877191511,1
"CDK4",0.0760331513938287,1
"UXT",0.971805116633037,1
"PRCP",0.000510993429730378,1
"PPP1CA",0.108519718759549,1
"TRIP12",0.412379943230641,1
"PSMB5",0.00850463454778548,1
"RHOD",0.81941791158586,1
"SLC9A3R1",0.470688175587251,1
"DEK",0.000980636691430974,1
"KRT10",0.644951854225521,1
"UQCRC1",0.894209269296463,1
"AP3D1",0.262369510457918,1
"FASN",0.862483501243202,1
"PSMA3",0.0732820872187601,1
"SRRT",0.881759626655224,1
"USP7",0.775486048274703,1
"EPAS1",0.0125311876720317,1
"IRF9",0.4689571458663,1
"ZFP36L1",0.193092124801415,1
"CHMP2A",0.013621601808012,1
"BUB3",0.796377705832395,1
"TARDBP",0.994673462493181,1
"ITGAV",0.0578667209383999,1
"NOLC1",0.712258029788679,1
"RAB25",0.927570303386288,1
"ATOX1",0.449648667946632,1
"GSTM3",0.0703542036916192,1
"MYD88",0.011734766200745,1
"SND1",0.906677108255317,1
"SCD",0.349089503189926,1
"RER1",0.649639992546003,1
"SMARCE1",0.0191313974311288,1
"TRIM28",0.47254020746058,1
"SUMO1",0.146832983190729,1
"TSG101",0.216761420907964,1
"COL5A1",0.101686767849574,1
"IRAK1",0.00678562810899012,1
"IDH2",0.243230253581156,1
"NDRG1",0.000439591409223632,1
"DYNC1H1",0.232104107847702,1
"CDC42",0.505546546432966,1
"COMMD3",0.0723452245998561,1
"LSM1",0.321211698034536,1
"RAD23B",0.221689487173707,1
"CD47",0.0180204441943619,1
"CACYBP",0.00487970266215416,1
"CTSA",0.221434008454584,1
"PPP4C",0.398436065667284,1
"MAFB",0.142334499797925,1
"PSMB6",0.989056669487823,1
"RING1",0.22853481428211,1
"DDB1",0.68202318255903,1
"MPRIP",0.70689186841877,1
"CTNNB1",0.45522340788311,1
"UBE2Q1",0.161065890992542,1
"TOP1",0.778221700529045,1
"CNOT1",0.0452089267436347,1
"FBXO9",0.698579013044501,1
"SRGN",0.892410456187704,1
"PDCD6IP",0.902983834323216,1
"ARPC5L",0.00289433675847647,1
"PRMT1",0.680375545584628,1
"LIMA1",0.00751793424552223,1
"PMPCB",0.238349170197891,1
"HIST1H2BD",0.149484154295767,1
"PRSS23",0.00426851105755841,1
"JUN",0.132124315913804,1
"LRPPRC",0.483926880878694,1
"LAMP2",0.605294200209049,1
"STUB1",0.132143078341956,1
"RAB1B",0.757835788101482,1
"PTPRK",0.755503992477576,1
"GORASP2",0.0562639808204616,1
"ZNF91",0.340783253011864,1
"CAST",0.00393607909254569,1
"IFNGR2",0.0171403364881231,1
"RASA1",0.0255892352179699,1
"DYRK1A",0.680497619686609,1
"SORL1",0.000370998141195334,1
"CALU",0.324864872984451,1
"ILK",0.0918399661694384,1
"RRAGA",0.0658574462384641,1
"SERPINH1",0.559638228545684,1
"VCP",0.820062360958044,1
"FBXO7",0.259808055923036,1
"SH3GLB1",0.360235772882427,1
"RARRES3",0.000815055186750071,1
"HSPE1",0.095662450338145,1
"CYC1",0.0839275095408889,1
"SPDEF",0.104694311121815,1
"CYBA",0.941760139965732,1
"NDUFB3",0.495127916989898,1
"DARS",0.38239005406317,1
"PPP6C",0.742531235271448,1
"DCTPP1",0.884351993049047,1
"PSMA4",0.234575845487836,1
"EIF5B",0.262133802998692,1
"GM2A",0.111742018742234,1
"NISCH",0.0105365607097356,1
"PDCD6",0.172236414678467,1
"ZFP36",0.000556544744978737,1
"ARID1A",0.432556371147135,1
"ILF2",0.00737985464920653,1
"UGCG",0.0289424745990939,1
"TKT",0.0168572611620248,1
"RSRC2",0.147707970328877,1
"GOLGA7",0.0383942852530549,1
"SNRNP70",0.321257483348603,1
"RAB8A",0.861992447734481,1
"AHSA1",0.0308950256669064,1
"SHMT2",0.00360859982015718,1
"MMP11",0.789432989438614,1
"TMEM123",0.430053301471756,1
"TCF4",0.146617149767625,1
"PPP2CA",0.40977542833577,1
"BRD2",0.661527483013319,1
"ARHGDIA",0.63406956573488,1
"GPAA1",0.162312610975445,1
"GTF3C2",0.651166272955229,1
"POGZ",0.838081471758836,1
"RAD21",0.0184890690861439,1
"TACC1",0.0615895720342736,1
"TPP1",0.00401837349642205,1
"ALDH2",0.00500060043062873,1
"DAG1",0.0130933560484633,1
"PTPN11",0.101082953159169,1
"CHMP5",0.889761010060168,1
"GDI1",0.502174256611261,1
"KLHDC2",0.0238446076537209,1
"WDR61",0.181769462127694,1
"HLA-DQB1",0.00260340990526543,1
"JUP",0.431322152189122,1
"FOLR1",0.271635441644147,1
"GAK",0.309524326802491,1
"MAPK6",0.715929483192564,1
"BLVRB",0.178758458344474,1
"PSMA5",0.153209729614566,1
"CNOT7",0.15892728809274,1
"CCNC",0.282965022829076,1
"PIGT",0.00450016915632199,1
"ANP32A",0.694401034250568,1
"CUL3",0.76769270286582,1
"POLB",0.855127394214539,1
"FOXO3",0.608528331723918,1
"GSPT1",0.00873532981829543,1
"CIB1",0.196013941077728,1
"SPTLC1",0.699862781911553,1
"CHD4",0.595800857037481,1
"CETN2",0.00652842032331511,1
"TPR",0.91283795893182,1
"COMT",0.325668032309805,1
"MT1F",0.537168970653437,1
"PGF",0.105470492243772,1
"EPRS",0.0173994677725812,1
"SNRPB2",0.723925686798241,1
"PLS3",0.608195423972012,1
"KIAA0907",0.699050152947575,1
"USO1",0.674793624474883,1
"ARHGEF12",0.0235680620115512,1
"VBP1",0.0511176978481675,1
"CYR61",0.00342638209803726,1
"PHF1",0.200041855529095,1
"FIS1",0.011107223189954,1
"SF3B2",0.0911788004678687,1
"UBE2L6",0.184606268660768,1
"HIST1H2AC",0.212001644319452,1
"ARFIP2",0.0570028238132857,1
"C1R",0.00294169011518382,1
"ADD3",0.330518633200996,1
"PUM2",0.515978275020925,1
"PSMD11",0.131004280035762,1
"NUDC",0.87942589285173,1
"UBE2D2",0.372210214008164,1
"TOR1AIP1",0.0021433651723823,1
"SCAMP3",0.600386997690949,1
"IPO7",0.57577911075512,1
"DNPEP",0.7953696663674,1
"CD53",0.493832913549749,1
"CCNG2",0.000382597807380604,1
"CSNK1D",0.190523445669596,1
"WAC",0.098169519084117,1
"RUVBL2",0.735728473444992,1
"PRPF40A",0.210180984238603,1
"NCOR2",0.405272667000006,1
"HSD17B4",0.00653794499934094,1
"E2F4",0.449731750124063,1
"RANBP1",0.00969629522738312,1
"CLNS1A",0.908410612100652,1
"CYB5R1",0.00202418778484123,1
"CCNG1",0.149480722626334,1
"HNRNPA0",0.225762584929242,1
"MKRN1",0.200180813520642,1
"APOE",0.439448597476028,1
"LUC7L3",0.567343612318952,1
"LPP",0.665532481381908,1
"ZNF638",0.036737105082252,1
"MPZL1",0.170253991615744,1
"COPS6",0.487603465541616,1
"TRPS1",0.859276445702781,1
"POLR2H",0.966402086106751,1
"GNPAT",0.510192211640191,1
"TSN",0.368514565970048,1
"SEMA4C",0.701844515658202,1
"RANBP9",0.0495479615816519,1
"DIABLO",0.579652200734751,1
"RAB7A",0.772450635081615,1
"ADAM10",0.125230018216973,1
"ARPC4",0.72099288371908,1
"SCP2",0.842828874380931,1
"MYH9",0.380603706843188,1
"COPS8",0.511480503231572,1
"MYL12A",0.106657495158138,1
"PRPF8",0.00275540744128178,1
"BCL6",0.0401089088567136,1
"DDX24",0.0667964011428124,1
"MRPL20",0.592388097118751,1
"PHC2",0.194501448985515,1
"SLC25A36",0.277472483617554,1
"SRP19",0.00456259853500256,1
"NDFIP1",0.0202614208492206,1
"LY6E",0.242998242851513,1
"ARCN1",0.72146525362087,1
"RNPEP",0.421150865064713,1
"RTN3",0.0828018077183156,1
"ANXA6",0.0118354722726466,1
"UBE2Z",0.253149499271929,1
"ID2",0.421709147511128,1
"DCTN3",0.254963960009611,1
"MAX",0.0591846830939374,1
"COL10A1",0.658992345983463,1
"LAMC1",0.077107241516288,1
"CORO1B",0.555293761444505,1
"POLR2I",0.952320059851106,1
"ECH1",0.534067014471947,1
"RGL2",0.262629562094366,1
"IDH3B",0.216111608515844,1
"HBP1",0.0135301688960313,1
"GMFB",0.417227059597523,1
"IL13RA1",0.0265804188153366,1
"FXR1",0.559817929844672,1
"MXI1",0.141578834070507,1
"EIF2S1",0.00312137297857343,1
"NR2F6",0.334841634070267,1
"VTI1B",0.243455775532646,1
"SGK1",0.0202716141716899,1
"FH",0.0223308552148512,1
"PARP1",0.600426526206346,1
"ROCK1",0.311000441801614,1
"MSN",0.673148059325312,1
"BGN",0.14925015078904,1
"STAT6",0.023338718665352,1
"COPE",0.835697580440907,1
"DAP",0.304732154832849,1
"TMEM70",0.572183062263678,1
"CAMK2N1",0.0783363333742624,1
"WNK1",0.629903527505343,1
"PICALM",0.668573049714447,1
"APH1A",0.239109412969455,1
"EID1",0.0257795345406949,1
"SNX1",0.00535709823791139,1
"STAG2",0.975239211674247,1
"MAP4",0.000284646677939269,1
"ACP1",0.69900653631643,1
"TMEM9B",0.19004212729799,1
"SRPRB",0.0066695710305894,1
"EPOR",0.444027532178578,1
"MRPL9",0.0334128504773318,1
"BNIP3L",0.297324634190401,1
"ZFAND6",0.0622478386767508,1
"SERPING1",0.00211737546308707,1
"DDX21",0.0554382807843008,1
"ZMIZ2",0.117574092859427,1
"SELENBP1",0.161415657965981,1
"KDM5B",0.853253238203737,1
"NKTR",0.654061660525319,1
"GOLGB1",0.191927195361729,1
"APOC1",0.859672402965917,1
"EIF6",0.00248438823729352,1
"PRR14",0.75628294038279,1
"PFDN2",0.0462953831941206,1
"NET1",0.370884097631599,1
"GNB2",0.304953066523321,1
"IFNGR1",0.887958294728771,1
"LYPLA1",0.297863187661609,1
"DYNLT3",0.415532094787197,1
"IPO9",0.369538059642326,1
"FDPS",0.0147215468507681,1
"TCF25",0.342743072185033,1
"RNF4",0.270082628969659,1
"SCAMP1",0.230206401433981,1
"GNG12",0.0211166878928077,1
"FUS",0.256395157462339,1
"HDAC1",0.674297335308636,1
"RBBP4",0.533334526700195,1
"SNX17",0.683875524590927,1
"FAM60A",0.074483988955077,1
"DPYSL2",0.0112259951703587,1
"HSPH1",0.0796967121940881,1
"FIBP",0.0781503014633984,1
"DDIT4",0.303998976473985,1
"PPP2R5A",0.13366021134041,1
"CXADR",0.00868328297443697,1
"USF2",0.745745741003665,1
"ADH5",0.49939254433966,1
"EZR",0.191555985850827,1
"NME4",0.0504978229327275,1
"WARS",0.789252474276949,1
"MYO1C",0.363310399686636,1
"ASH2L",0.487416935648287,1
"TCF7L2",0.657214622602591,1
"CCND1",0.196531727494789,1
"PPP2R1A",0.587417373340254,1
"ERBB3",0.000444531324355166,1
"CXCR4",0.162331045030682,1
"RRAGC",0.578750207844238,1
"USP1",0.104208153293656,1
"GALNT1",0.89678196713764,1
"DERL1",0.000191737061850764,1
"TRIM22",0.175527551058816,1
"C6orf62",0.596116048766004,1
"FHL2",0.018883615465008,1
"ZNF24",0.401017589880043,1
"ARF5",0.632288208026424,1
"WSB2",0.0106559218203173,1
"SRRM1",0.324082112911184,1
"POLR2E",0.347604139164928,1
"NR2F2",0.000239819612115158,1
"ATPIF1",0.934859522221602,1
"FEZ2",0.0319348714095701,1
"RRBP1",0.329101885697398,1
"KRT7",0.69033455446004,1
"SF1",0.0454770324938281,1
"SNRPF",0.0116434536600533,1
"DENR",0.0707402058119008,1
"RAC2",0.808270660867516,1
"MBD2",0.900102152527776,1
"SNRPC",0.0220255806989834,1
"SNRPA",0.683726038080073,1
"DDX18",0.00821731515573293,1
"PTP4A1",0.303660824211489,1
"SETD5",0.378169321577842,1
"POLR2K",0.0143794714312314,1
"KLF6",0.66777906030086,1
"PPIC",0.459349249965834,1
"PAICS",0.0959412133400569,1
"DSG2",0.690571106873353,1
"PABPC4",0.125284090073134,1
"CRIP2",0.318892254316242,1
"GYG1",0.36092917343146,1
"CDC16",0.0591788735260361,1
"GTF2A2",0.470525768694052,1
"EIF3A",0.0261377295721667,1
"SYPL1",0.288849052521092,1
"RNH1",0.0500579556844777,1
"CLK2",0.668486691915836,1
"MMP9",0.649456145268253,1
"CAB39",0.667308993230687,1
"ABCD3",0.133900424299039,1
"SAR1A",0.792216886637003,1
"CDH11",0.0965447010471134,1
"UBE3A",0.201458890982801,1
"PTGDS",0.0135432801582479,1
"GLG1",0.778015169829216,1
"ZDHHC7",0.559081905755572,1
"TRAP1",0.214687791487474,1
"ACO2",0.0540226592452861,1
"EIF1AX",0.364650965790295,1
"BRD4",0.220507773116269,1
"UBXN4",0.803283877405,1
"DPM1",0.135931434337209,1
"CLSTN1",0.118118692533254,1
"HLA-DMA",0.000347045687007304,1
"GOLM1",0.000657736261484448,1
"PRPF19",0.0394218445821392,1
"IGHM",0.177697880538909,1
"HNRNPH3",0.603111269276186,1
"CDC42SE1",0.0985783523509289,1
"ECHDC2",0.0593585196126604,1
"PECAM1",0.019837032169779,1
"YY1AP1",0.793522813034903,1
"MAPKAPK2",0.563702138675137,1
"CALCOCO2",0.172889274427007,1
"LSM7",0.237166265045856,1
"PWP1",0.291152712613131,1
"LYPLA2",0.0366837375928524,1
"SRRM2",0.288499952077679,1
"GALNT6",0.0169106310528408,1
"EGR1",0.00358773869130477,1
"RNF130",0.691804222091468,1
"ARHGEF2",0.389750543508296,1
"BIRC2",0.662142707310045,1
"MYH10",0.031822892975871,1
"SUPT16H",0.0916249562574539,1
"CMPK1",0.15489956550132,1
"HLA-DMB",0.00085780036057453,1
"RHOQ",0.238925699405995,1
"IFI6",0.92509044235935,1
"PPIF",0.378664987006865,1
"PTK2",0.30715499398201,1
"RUSC1",0.149806807782589,1
"TJP1",0.112485051867858,1
"BRD3",0.552599530764782,1
"SEC16A",0.463117595121404,1
"SMARCA4",0.977002632798371,1
"COPS5",0.311986622164843,1
"BTBD1",0.745480480798298,1
"CAMKK2",0.884594217629225,1
"MGEA5",0.00233187950603077,1
"NUCB1",0.123238357527619,1
"ERP44",0.0785461280527797,1
"PLSCR1",0.306679486585207,1
"S100A8",0.000620245219776083,1
"DIP2A",0.935188314677441,1
"PYGB",0.0681404415466522,1
"S100P",0.0280350924719752,1
"CLDN7",0.335947410687021,1
"POLR1D",0.765644841373445,1
"RPN1",0.0633027782579645,1
"TNS1",0.0102632916375535,1
"ETF1",0.851144007083434,1
"CBFB",0.232422907068209,1
"AP2B1",0.0513376417123408,1
"PEX16",0.732866971764825,1
"PLEKHB2",0.513035440806034,1
"MED13",0.443601287697527,1
"AIF1",0.254764542112857,1
"PGM1",0.211267104340239,1
"KRAS",0.331298238066201,1
"HPRT1",0.0362611706130456,1
"UBE2A",0.00283007839679152,1
"CDKN1B",0.0136287338008683,1
"PIK3R3",0.0534986066691948,1
"AIMP1",0.0783251135510012,1
"PI4KB",0.837407213517528,1
"PIGC",0.85170972486499,1
"IK",0.00981098345987651,1
"DICER1",0.358563250638802,1
"WIPI2",0.0078673911330226,1
"NFE2L2",0.930019832720506,1
"RRM1",0.0378769479718332,1
"RAP1A",0.277518343339283,1
"ADIPOR1",0.258427146666316,1
"TPD52L2",0.576578403832044,1
"NEBL",0.114696333207549,1
"MAP1LC3B",0.835655679338402,1
"NUDT3",0.114270879891792,1
"FAM32A",0.789469444766975,1
"NQO1",0.39482796924597,1
"CBX1",0.718120116448957,1
"TNFRSF1A",0.0247172352233471,1
"AK2",0.447626451718107,1
"RND3",0.222703217067238,1
"RBMS1",0.751037664068532,1
"SIRT3",0.941976052547569,1
"ARF6",0.0365366216032817,1
"RAE1",0.797855049622749,1
"RNF11",0.434331065260964,1
"SEC14L1",0.405007689758795,1
"ADD1",0.000273702932677472,1
"VPS4B",0.800579636438685,1
"TRIOBP",0.188386756728941,1
"RIN2",0.181918166340188,1
"PCMT1",0.509980987945638,1
"LSM4",0.139931626773947,1
"ELF3",0.0374812016123438,1
"HEXA",0.00933294991362131,1
"FABP4",0.000637160209287535,1
"PRKCI",0.791498163095195,1
"CCT6A",0.00210024086004914,1
"ADPGK",0.78372050494686,1
"ATP6V1D",0.539185467846468,1
"MPHOSPH6",0.388320826770422,1
"IFI16",0.6535151892863,1
"PRKAR2A",0.0594974439415403,1
"MRFAP1L1",0.0429580385945708,1
"HOXB2",0.0487311703931468,1
"SNX5",0.0207027788066804,1
"AIMP2",0.0770530639715289,1
"FLII",0.0858461783384623,1
"YIF1A",0.900306843407662,1
"GSTP1",0.256161184509745,1
"RHOT2",0.756935401208393,1
"RAP2A",0.0403036723051569,1
"PLXND1",0.524313358584722,1
"FAM96B",0.0736334512317,1
"TCF3",0.0543791014981791,1
"SEMA3C",0.0129473149798301,1
"PRPSAP1",0.0222254192163311,1
"AKAP1",0.137066420824499,1
"UBE2G2",0.0746228785955933,1
"LDOC1",0.650429040713391,1
"SMYD2",0.0945169727834174,1
"RNF114",0.210818801722158,1
"CARHSP1",0.391216161100673,1
"ACSL3",0.461369940834601,1
"ZNF146",0.278113476564563,1
"SYNCRIP",0.1258729758552,1
"GTF3C1",0.350660950122074,1
"RPA1",0.516694140162158,1
"NFIB",0.115106451432444,1
"PLIN2",0.0192991400527573,1
"SERPINB6",0.317328751858997,1
"TYROBP",0.113813657903453,1
"PLIN3",0.857315637185311,1
"SUZ12",0.402087336395209,1
"RSL24D1",0.592855746147704,1
"NRIP1",0.0170318450813745,1
"ITGAE",0.314889986101038,1
"HSPG2",0.00682086713641897,1
"GLUD1",0.0271876303228289,1
"XPO6",0.532347254078727,1
"PRKACB",0.259412069843753,1
"CTSC",0.606211093208347,1
"CXorf40A",0.352364567229221,1
"TIMM13",0.875386418258395,1
"PDHA1",0.0278712280936414,1
"FBXL5",0.0635169804135193,1
"RALGDS",0.575991565530757,1
"ATP2B4",0.0843637997014546,1
"PLA2G16",0.0339609477803286,1
"TRIM37",0.525636788292428,1
"SP3",0.668206979655014,1
"RASSF7",0.873791343991369,1
"UBE4A",0.0675362676546388,1
"MYL9",0.0283210620599687,1
"GRHPR",0.482261536797337,1
"MLH1",0.24822988568934,1
"SEMA3F",0.142990226864523,1
"PHIP",0.59960784874632,1
"TARS",0.00246042603838896,1
"PIH1D1",0.881552662900793,1
"AFF1",0.000306202866322317,1
"DDAH2",0.627805032476743,1
"PA2G4",0.742215843070269,1
"CDKN1A",0.170236316865083,1
"MCM6",0.000785488809548938,1
"VPS37C",0.00902534878781128,1
"UBR5",0.721945427290094,1
"PIK3R1",0.681786251818783,1
"MYC",0.228557980481616,1
"EFEMP1",0.00064411501216801,1
"RCN1",0.970310078478573,1
"OFD1",0.351868472398678,1
"TMEM222",0.510653182344601,1
"IMMT",0.0290668617339698,1
"AKR7A2",0.508040332840765,1
"HMG20B",0.454468056683086,1
"LANCL1",0.0280309156857128,1
"TNPO2",0.277818159662461,1
"C9orf16",0.618948340029385,1
"MCTS1",0.0196884430382711,1
"ACBD3",0.802313508516643,1
"PPM1A",0.772508867679473,1
"AKT1",0.840668558193914,1
"TGFBR2",0.0175888148073879,1
"PAK4",0.0823241342630197,1
"ENC1",0.571191503877152,1
"PCM1",0.00032450365276991,1
"DDX42",0.974480229506892,1
"NCOA1",0.00811507900988937,1
"SCNN1A",0.0006235775824974,1
"SPINT1",0.189830658884242,1
"CXCL10",0.902833302920333,1
"NCSTN",0.683114372239117,1
"ASXL2",0.956138280662763,1
"ACACA",0.203787173472248,1
"USP47",0.113813626840273,1
"NOL11",0.0362239779762061,1
"MAZ",0.458051115068363,1
"IFIT1",0.824487051992454,1
"TRIM33",0.687011501736424,1
"MINK1",0.716487632814927,1
"CLCN3",0.433128647663439,1
"MKL2",0.00511570676066396,1
"CCND3",0.922272646626146,1
"NCKAP1",0.479852785857997,1
"ODC1",0.00628146986520072,1
"LSM5",0.000947775307265283,1
"ATP6V1H",0.700770520151564,1
"TTC19",0.000573237112704906,1
"FASTK",0.0924736848269607,1
"VGLL4",0.230611566525761,1
"WEE1",0.119697629642778,1
"PAIP1",0.692885136648375,1
"TMEM43",0.455563558739795,1
"HPCAL1",0.23532193502058,1
"CNP",0.721956667400643,1
"GMPS",0.00039203435583573,1
"NCOA6",0.0543138519471645,1
"SIAH1",0.0579093820479403,1
"PRKAG1",0.465636459179223,1
"MYO6",0.0125209117822059,1
"PSMD10",0.227007070966749,1
"CTDSP1",0.288137174149516,1
"BLOC1S1",0.208801648247392,1
"NBN",0.926514623131946,1
"DNTTIP2",0.522765294998358,1
"TFDP1",0.00528903714627158,1
"DLG1",0.649764950188174,1
"WAS",0.22461934165552,1
"ASS1",0.00317709039807665,1
"H2AFX",0.0329986054727044,1
"CUL4B",0.0930710649403675,1
"RNF139",0.947512257599514,1
"CUEDC2",0.0930345151931198,1
"TAF7",0.736212422897336,1
"CAMLG",0.936810317095547,1
"CXCL9",0.0921983962639091,1
"MYLK",0.204892822350319,1
"SMARCC1",0.784705287957087,1
"MVK",0.186180853351042,1
"CTSD",0.142013803196453,1
"F11R",0.797957260075566,1
"ZYX",0.610795268795375,1
"NSF",0.0475269003089967,1
"STC2",0.000558628330038249,1
"HSP90B1",0.731343228382162,1
"ARID4B",0.261122259462139,1
"SRP54",0.663969709922752,1
"GIPC1",0.0238701067428766,1
"PIP4K2C",0.113307361918285,1
"AKR1B1",0.0224977517991495,1
"PLOD3",0.241716861584094,1
"DEGS1",0.667642523876345,1
"PPP1R8",0.654624840505218,1
"SF3B4",0.16975764005375,1
"MSH6",0.00714297646586417,1
"SNRPD1",0.0018891849471987,1
"PRKD2",0.318143049173861,1
"PSMB8",0.134107287159648,1
"ABCF1",0.0540877596158411,1
"NEK7",0.950692792575497,1
"GPN1",0.894365003081518,1
"PARN",0.0720366549299826,1
"STX16",0.934317434205782,1
"ARFGEF1",0.532992657856089,1
"UBR4",0.271378834461352,1
"QKI",0.187280656473518,1
"ADRM1",0.0662025945202796,1
"RERE",0.0544292412251323,1
"SRPK2",0.7102386774676,1
"G3BP2",0.540285258544983,1
"MYCBP2",0.653185497179506,1
"MBD3",0.506142630429532,1
"PSMC3",0.111942788967121,1
"ZWINT",0.00621798949160552,1
"NR3C1",0.0357730497835414,1
"ILF3",0.79263224954419,1
"SEPT11",0.0506237765579469,1
"RABGAP1",0.762884754184279,1
"TANK",0.489187789203439,1
"BAG3",0.94689604353183,1
"IGFBP2",0.00279835954139852,1
"TAP1",0.786694852834082,1
"SLC7A8",0.242601195457882,1
"TMEM161A",0.112112927567645,1
"RELA",0.299327598291517,1
"NUDCD3",0.0469385562269118,1
"RGS2",0.944364078584341,1
"WDR6",0.0425405158313702,1
"EIF4G1",0.567388918763985,1
"HGS",0.089462422500276,1
"MAP2K2",0.514941971576251,1
"SEC63",0.784168940669638,1
"RYBP",0.395555596181046,1
"NME3",0.000183793784294656,1
"EIF2B4",0.143932001904515,1
"GTF2H5",0.148865318704745,1
"FCGRT",0.0117773377774017,1
"SNW1",0.722797862952842,1
"CHST15",0.011607781737782,1
"JAG1",0.00228189072608475,1
"IRS2",0.468101201172921,1
"SIRT2",0.258176454837286,1
"OLFML3",0.00689235907637077,1
"RAB14",0.297743178920047,1
"VPS72",0.0046438616561865,1
"PRPF6",0.373729795489565,1
"FHL1",0.0836579413327781,1
"CLTB",0.872335204450161,1
"NUP50",0.407931629934027,1
"MAN1A2",0.0341556813315134,1
"NCK2",0.0128803459826804,1
"GLRX",0.402729925439853,1
"PPP2R2A",0.00955103327624375,1
"SUPT4H1",0.349974675004465,1
"SF3A1",0.0829969181601269,1
"CHMP1B",0.172454294048021,1
"ARHGAP29",0.872202168726418,1
"PIN4",0.707471194584567,1
"HSPA4",0.246219996216857,1
"MCM3",0.0272694399942525,1
